Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2024-02-21,1525.6610107421875,1542.663439133254,1516.2151921931338,1542.663439133254,4300508,-0.01762344420420381,-1.7623444204203809
2024-02-22,1549.4366455078125,1552.4316609246032,1515.3856690741432,1534.3694366019563,5841277,0.015583825370262927,1.5583825370262927
2024-02-23,1545.2896728515625,1565.194983220865,1540.728079066558,1563.8587905950133,5373072,-0.0026764389936646538,-0.2676438993664654
2024-02-26,1529.9000244140625,1543.5387967991637,1515.938621902185,1543.5387967991637,2782438,-0.009959070268748427,-0.9959070268748427
2024-02-27,1533.079345703125,1539.9909201570279,1523.1267459853489,1530.6833557243867,5159088,0.0020781235625382255,0.20781235625382255
2024-02-28,1540.1290283203125,1555.3806128350852,1531.6508761234932,1538.9770993537304,3188916,0.004598380792844248,0.45983807928442477
2024-02-29,1542.571044921875,1550.2659074446117,1523.587279224107,1534.3692886879348,7814722,0.0015855922177026027,0.15855922177026027
2024-03-01,1524.87744140625,1540.774061120071,1521.467776667757,1538.05555376044,6387291,-0.011470203316646055,-1.1470203316646055
2024-03-04,1508.7506103515625,1533.862664687169,1505.4791992091916,1527.7805015485362,4445156,-0.010575821122919438,-1.0575821122919438
2024-03-05,1480.4591064453125,1508.8886908149464,1476.3121621695554,1505.8015436860508,4596579,-0.018751610579072153,-1.8751610579072153
2024-03-06,1490.642333984375,1493.0383239437163,1452.3521668225044,1477.0495710017406,6420684,0.006878425411906974,0.6878425411906974
2024-03-07,1489.6285400390625,1500.6870590284748,1478.3396352373709,1489.7667940250446,6348359,-0.0006801054298536391,-0.06801054298536391
2024-03-11,1475.0220947265625,1487.186533050453,1463.4106723438592,1481.9797912201366,6752895,-0.00980542794387984,-0.9805427943879841
2024-03-12,1486.403076171875,1497.5077168540815,1472.303532549028,1474.4691365947879,4614222,0.007715804045242081,0.7715804045242081
2024-03-13,1484.974609375,1497.0468017752844,1473.1328027552288,1486.3569240580796,5688997,-0.00096102249771568,-0.096102249771568
2024-03-14,1523.58740234375,1527.6882245455754,1481.8414508033693,1487.7393497230903,8803799,0.026002325376459856,2.6002325376459856
2024-03-15,1505.8013916015625,1516.6756449347063,1491.3792199116642,1512.3443249660922,11809997,-0.011673771202641237,-1.1673771202641237
2024-03-18,1476.9112548828125,1504.5575513115562,1473.4093456712776,1502.11543929507,4958904,-0.019185887913161337,-1.9185887913161337
2024-03-19,1438.943603515625,1473.5475961267095,1435.764324431153,1467.4193112677192,6870411,-0.025707469722139886,-2.5707469722139886
2024-03-20,1432.95361328125,1451.3844780457566,1430.5576233604784,1440.3720813461923,4759059,-0.0041627692841750275,-0.41627692841750275
2024-03-21,1432.72314453125,1453.2274803947662,1422.3097740379771,1441.2935411478331,11062497,-0.00016083475966277572,-0.01608347596627757
2024-03-22,1390.4703369140625,1408.9473217702673,1380.6558800265154,1401.6671085042765,14673890,-0.02949125780404105,-2.949125780404105
2024-03-26,1375.54150390625,1389.1802760076575,1371.164173630106,1374.9424783172167,8351081,-0.010736534690085398,-1.0736534690085398
2024-03-27,1367.431884765625,1381.3932870499673,1365.3124028550521,1378.628657389427,6857402,-0.005895583025008921,-0.5895583025008921
2024-03-28,1380.517822265625,1393.189041141791,1370.4729789851785,1370.4729789851785,12499530,0.00956971798433881,0.956971798433881
2024-04-01,1378.121826171875,1409.9150687111335,1375.6798265220143,1405.353474561426,6580002,-0.001735577806462385,-0.1735577806462385
2024-04-02,1366.51025390625,1376.0021934625806,1364.6671675840935,1368.3533402284065,7279400,-0.008425650073244584,-0.8425650073244584
2024-04-03,1364.48291015625,1377.7991638971826,1359.2761687738598,1362.9623414349414,8736248,-0.0014835920507765277,-0.14835920507765277
2024-04-04,1370.0582275390625,1378.3061066574217,1352.8254147328123,1373.6062588459959,11186915,0.004086029470441677,0.40860294704416766
2024-04-05,1363.0545654296875,1370.0582714607572,1360.24392608138,1363.93009899174,5072482,-0.005111944856500905,-0.5111944856500905
2024-04-08,1360.8427734375,1373.9747637962018,1358.4467836601393,1366.6485404880466,6610887,-0.0016226731110285941,-0.1622673111028594
2024-04-09,1377.56884765625,1395.0321590156452,1370.6112639030227,1373.0993855776476,9423230,0.012290967439610778,1.2290967439610778
2024-04-10,1388.5814208984375,1391.3920603288602,1368.0770834855082,1382.6373994109804,6744595,0.007994208972512684,0.7994208972512684
2024-04-12,1368.26123046875,1388.581302495331,1363.4231287950938,1386.0009366054892,12275616,-0.014633776690271438,-1.4633776690271438
2024-04-15,1352.9637451171875,1374.8964069734686,1346.420810540168,1363.884010132131,8531224,-0.011180237377859337,-1.1180237377859337
2024-04-16,1303.4766845703125,1340.9835588768526,1302.1866141339272,1337.1591322439795,16173541,-0.03657678243446849,-3.657678243446849
2024-04-18,1307.9002685546875,1331.3534994670702,1297.072135276183,1309.6051010829012,22107945,0.0033936809432331128,0.3393680943233113
2024-04-19,1300.52783203125,1314.903883353496,1270.5776782377934,1276.3373231980736,20603621,-0.005636849154855295,-0.5636849154855295
2024-04-22,1320.341064453125,1324.1193692022916,1302.1867077963823,1308.4992564312556,5859087,0.015234762327946072,1.5234762327946072
2024-04-23,1329.234130859375,1333.3349537089287,1320.5716009990065,1329.7870343625723,4856174,0.006735431204613285,0.6735431204613285
2024-04-24,1318.4979248046875,1330.9848800805114,1315.0882599841418,1330.9848800805114,4268213,-0.008076986443122935,-0.8076986443122935
2024-04-25,1325.59375,1331.5377710414832,1308.5913232271268,1308.5913232271268,9089398,0.005381749232835187,0.5381749232835187
2024-04-26,1318.0372314453125,1331.9986341616486,1315.0422158870554,1326.7457701482465,8062444,-0.00570047841179655,-0.570047841179655
2024-04-29,1322.18408203125,1326.8379201034072,1316.1940513407444,1317.7606297548816,5055957,0.0031462317505175363,0.31462317505175363
2024-04-30,1309.098388671875,1323.8430815716633,1306.3337587531646,1322.1381364606618,6936588,-0.009897028361793403,-0.9897028361793403
2024-05-02,1303.4766845703125,1312.2774667921617,1301.0806948402314,1302.1404919784582,10076354,-0.004294332763839059,-0.42943327638390594
2024-05-03,1305.1817626953125,1313.0148803966708,1293.109456008172,1310.5266461015717,8842345,0.0013081002101407169,0.1308100210140717
2024-05-06,1314.0284423828125,1332.2749298443393,1305.9188174045357,1308.5913151241766,6445422,0.006778120826045564,0.6778120826045564
2024-05-07,1327.8975830078125,1330.1093091097507,1304.5364861962978,1313.1528923189749,6080661,0.01055467307834701,1.055467307834701
2024-05-08,1315.318603515625,1326.791770914921,1313.751912640343,1322.6448266752147,6234983,-0.009472853669704628,-0.9472853669704628
2024-05-09,1326.607421875,1336.1913801730982,1313.060670734901,1315.5489046143746,6088406,0.008582573324213527,0.8582573324213527
2024-05-10,1313.1068115234375,1323.289795482951,1302.1404259190676,1322.4604966710783,8777481,-0.010176793924822958,-1.0176793924822958
2024-05-13,1311.770751953125,1313.199189050727,1300.4818466437416,1313.199189050727,3735954,-0.0010174797347691777,-0.10174797347691777
2024-05-14,1312.9224853515625,1321.2624958851497,1306.7943133773022,1314.4891762078207,3463230,0.0008779989923717313,0.08779989923717313
2024-05-15,1308.545166015625,1319.4655424641765,1307.255095585117,1314.120547134986,4327544,-0.003334027244392357,-0.3334027244392357
2024-05-16,1339.32470703125,1341.5364330774394,1315.0420676637514,1321.4467475230538,9249145,0.02352195538603019,2.352195538603019
2024-05-17,1330.98486328125,1342.6884167000094,1326.3310252131012,1342.6884167000094,7542860,-0.00622690203967502,-0.622690203967502
2024-05-21,1321.631103515625,1331.3533160495845,1316.3322305136044,1317.8066770242508,6752663,-0.007027698078072353,-0.7027698078072353
2024-05-22,1340.6612548828125,1345.40711294369,1315.9638491315707,1316.6550066153582,7173285,0.014398988731852747,1.4398988731852747
2024-05-23,1356.88037109375,1362.17924504405,1336.237778771356,1340.5689872639355,8641428,0.01209784809687453,1.209784809687453
2024-05-24,1350.15283203125,1359.7369031866842,1345.4529845154584,1353.0557154211108,5277938,-0.004958092994651442,-0.4958092994651442
2024-05-27,1355.9127197265625,1363.5154519951307,1345.6836115365593,1356.373491379203,5821844,0.004266100517410942,0.42661005174109423
2024-05-28,1351.9500732421875,1360.1978403527887,1345.7296562893546,1359.7370687266528,6186922,-0.002922493776128965,-0.2922493776128965
2024-05-29,1337.113037109375,1350.5215354265988,1336.237616082271,1350.4294036068611,7401634,-0.010974544420291332,-1.0974544420291332
