Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2021-02-17,162.62936401367188,163.11482897056237,161.7331374034305,162.51733272861065,20615018
2021-02-18,163.450927734375,164.75793980210452,162.74141196980412,162.96547456287928,24997592
2021-02-19,161.28506469726562,163.48831579275273,159.8286811882452,163.4509641288398,29208388
2021-02-22,158.44786071777344,162.2359189757715,157.64433247354873,162.2359189757715,53531490
2021-02-23,159.55751037597656,161.12630726511745,158.40961967794462,159.17488822777668,27703323
2021-02-24,159.82533264160156,160.55234130864272,158.02696511971078,160.01665581786065,13667471
2021-02-25,160.05491638183594,161.6237130772557,159.7870736351406,160.3227591285313,26953713
2021-02-26,155.9990234375,159.1748767767887,155.34854642960948,158.60091934234688,45101885
2021-03-01,158.3330535888672,158.98353050229608,156.15205203485715,157.223422921278,16850430
2021-03-02,160.62887573242188,161.31761255187553,158.02697973373967,158.40961399492852,26590262
2021-03-03,160.66714477539062,162.23592945349318,159.78708477771534,162.23592945349318,21648963
2021-03-04,160.47579956054688,161.70022173039143,158.86874318886706,159.78706284792895,25858155
2021-03-05,159.59576416015625,160.70539494264392,158.56265294792854,159.17487014358213,17990773
2021-03-08,159.17489624023438,161.31762645953464,158.9453132383849,160.4758382883756,23874105
2021-03-09,159.02182006835938,160.51408520727452,156.68776682579283,159.71055689195745,23463213
2021-03-10,158.02696228027344,160.09317251042947,157.49127679911658,160.01665294267244,20358192
2021-03-12,157.03211975097656,159.1748616311007,155.7311658589829,159.1748616311007,31973696
2021-03-15,157.2234649658203,157.6443590513674,154.27720636699092,157.52957967716827,42699297
2021-03-16,159.06008911132812,159.8636174121362,156.84081527383725,157.95045825594048,50641203
2021-03-17,161.16455078125,163.68992703932688,159.5957661772309,162.38897306131744,81604999
2021-03-18,166.5596466064453,167.66927727627873,162.15937158164385,163.00117165604388,95536034
2021-03-19,170.61553955078125,173.06438389532923,164.95259458321027,167.59274996569854,139352860
2021-03-22,172.94964599609375,173.25574858084147,169.50594947417318,170.8834232322547,47823778
2021-03-23,170.0415802001953,174.55663431203754,169.35284354336218,172.18432185554852,43165463
2021-03-24,165.2587432861328,170.5008078607893,164.72305767811363,169.1233340478021,28672557
2021-03-25,161.9298095703125,165.25870176077854,159.97839084670926,164.6464967207125,42248040
2021-03-26,161.3941192626953,164.11080633172296,160.9732252785783,163.95775507629077,27083832
2021-03-30,164.18734741210938,164.53172187699596,161.01150616060514,163.19250805807386,28862387
2021-03-31,167.2101287841797,167.82233381023428,162.7715938384283,163.80470497828782,37890481
2021-04-01,168.3962860107422,168.81718001522145,166.29181598834586,168.35802622671164,30182056
2021-04-05,162.6568145751953,168.35803191021654,161.08802998312458,166.52139244074635,32586507
2021-04-06,162.7333526611328,164.49346050234212,160.82019354591165,163.6134005183798,26663018
2021-04-07,163.61338806152344,164.6847590247519,162.58028900892052,162.77160005519087,15790468
2021-04-08,163.19252014160156,165.37352220056175,162.88641756795855,164.41694256289003,14660557
2021-04-09,163.07772827148438,165.25873032545175,162.65683420200963,163.57515404755284,16994483
2021-04-12,157.10867309570312,161.47067735995546,156.87910222112762,160.70542090017585,35840817
2021-04-13,159.71054077148438,160.4758092212242,157.64433050924424,158.4095989589841,21027436
2021-04-15,158.18002319335938,161.0497618203388,157.64433767951934,159.9401310064459,18205903
2021-04-16,159.1365966796875,160.1314480970825,158.026965908022,159.174868591159,13824608
2021-04-19,157.33822631835938,157.72086053918824,155.92249304067846,156.8790725293934,16400507
2021-04-20,155.7694549560547,158.40961068772106,154.96592666234852,157.79739345725733,22187707
2021-04-22,157.56784057617188,157.87394316295476,153.473679066121,154.58331003824662,24030915
2021-04-23,157.14694213867188,158.40962436924457,156.30515398495675,156.30515398495675,20381213
2021-04-26,157.10867309570312,158.21831618413785,156.64951921983538,157.4913073889513,20652091
2021-04-27,157.18516540527344,158.37132777900632,156.9173226798084,157.10863371512042,11885588
2021-04-28,157.26171875,158.0269751233358,157.10865534861748,157.6443408733102,13197445
2021-04-29,156.3433837890625,158.83048798257397,156.15206061927597,158.4861256797009,13601150
2021-04-30,155.0424346923828,157.4147596095508,154.58328089876056,156.0372861019695,17130954
2021-05-03,153.7797393798828,154.46847607417362,153.05274290444072,153.97105041235278,21405441
2021-05-04,152.7466583251953,154.85114072995088,152.36403618498147,153.9710807033409,18962501
2021-05-05,154.1241455078125,154.58329935625846,152.67014013099293,154.16240529683733,14396547
